window_start,src_ip,network_packets_all_count,network_packets_dst_count,network_packets_src_count,network_ips_all_count,network_ips_dst_count,network_ips_src_count,network_macs_all_count,network_macs_dst_count,network_macs_src_count,network_ports_all_count,network_ports_dst_count,network_ports_src_count,network_protocols_all_count,network_protocols_dst_count,network_protocols_src_count,network_packet-size_avg,network_packet-size_max,network_packet-size_min,network_packet-size_std_deviation,network_payload-length_avg,network_payload-length_max,network_payload-length_min,network_payload-length_std_deviation,network_ip-length_avg,network_ip-length_max,network_ip-length_min,network_ip-length_std_deviation,network_header-length_avg,network_header-length_max,network_header-length_min,network_header-length_std_deviation,network_ttl_avg,network_ttl_max,network_ttl_min,network_ttl_std_deviation,network_ip-flags_avg,network_ip-flags_max,network_ip-flags_min,network_ip-flags_std_deviation,network_tcp-flags-ack_count,network_tcp-flags-fin_count,network_tcp-flags-psh_count,network_tcp-flags-rst_count,network_tcp-flags-syn_count,network_tcp-flags-urg_count,network_tcp-flags_avg,network_tcp-flags_max,network_tcp-flags_min,network_tcp-flags_std_deviation,network_window-size_avg,network_window-size_max,network_window-size_min,network_window-size_std_deviation,network_mss_avg,network_mss_max,network_mss_min,network_mss_std_deviation,network_time-delta_avg,network_time-delta_max,network_time-delta_min,network_time-delta_std_deviation,network_interval-packets,network_fragmentation-score,network_fragmented-packets,log_data-ranges_avg,log_data-ranges_max,log_data-ranges_min,log_data-ranges_std_deviation,log_data-types_count,log_interval-messages,log_messages_count
1785344448.925,192.168.10.30,2,2,2,2,1,1,2,1,1,3,1,2,1,1,1,52.0,52,52,0.0,18.0,18,18,0.0,38.0,38,38,0.0,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,4909.003258,4909.003258,4909.003258,0.0,1,0.0,0,0.0,0,0,0.0,1,4909.003258,2
1785344448.925,192.168.10.11,11,11,11,3,2,1,3,2,1,5,2,3,1,1,1,70.363636,88,54,9.67915,36.363636,54,20,9.67915,56.363636,74,40,9.67915,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,9,2,2,1,2,0,15.454545,24,2,6.9722,12045.090909,64240,0,24605.329923,1460.0,1460,1460,0.0,501.013875,4059.473276,0.793457,1218.706984,10,0.0,0,27.8,34,8,8.506468,1,501.013875,11
1785344448.925,192.168.10.20,11,11,11,2,1,1,2,1,1,16,8,8,1,1,1,71.818182,74,66,3.562894,37.818182,40,32,3.562894,57.818182,60,52,3.562894,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,3,1,0,0,8,0,5.909091,17,2,6.388264,46856.909091,64240,502,28386.468586,1460.0,1460,1460,0.0,0.832272,1.324654,0.432491,0.285896,10,0.0,0,5.6,8,0,3.666061,1,0.832272,11
1785344448.925,192.168.10.22,1,1,1,2,1,1,2,1,1,2,1,1,1,1,1,74.0,74,74,0.0,40.0,40,40,0.0,60.0,60,60,0.0,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,0,0,0,0,1,0,2.0,2,2,0.0,64240.0,64240,64240,0.0,1460.0,1460,1460,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,0.0,1
1785344459.011,192.168.10.21,1052,1052,1052,2,1,1,2,1,1,11,1,10,1,1,1,554.0,554,554,0.0,520.0,520,520,0.0,540.0,540,540,0.0,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,8.682322,973.022461,0.198603,88.566239,1051,0.0,0,0.0,0,0,0.0,1,8.682322,1052
1785344459.011,192.168.10.50,33,33,33,8,7,1,8,7,1,20,11,9,2,2,2,224.060606,582,54,236.256915,190.060606,548,20,236.256915,210.060606,568,40,236.256915,20.0,20,20,0.0,64.0,64,64,0.0,0.969697,2,0,0.999541,16,3,0,8,3,0,18.5625,20,16,1.539836,12376.625,65160,0,25357.296388,1460.0,1460,1460,0.0,283.557043,1012.091875,0.513077,317.056889,32,0.0,0,522.6875,528,502,8.640159,2,283.557043,33
1785344459.011,192.168.10.40,4,4,4,2,1,1,2,1,1,5,1,4,1,1,1,66.0,66,66,0.0,32.0,32,32,0.0,52.0,52,52,0.0,20.0,20,20,0.0,53.25,58,51,2.772634,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,2803.590616,3148.564816,2536.787033,255.800701,3,0.0,0,0.0,0,0,0.0,1,2803.590616,4
1785344459.011,192.168.10.31,3,3,3,3,2,1,3,2,1,5,2,3,2,2,2,59.333333,74,52,10.370899,25.333333,40,18,10.370899,45.333333,60,38,10.370899,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,0,0,0,0,1,0,2.0,2,2,0.0,64240.0,64240,64240,0.0,1460.0,1460,1460,0.0,2367.565871,4733.584404,1.547337,2366.018534,2,0.0,0,22.0,22,22,0.0,1,2367.565871,3
1785344459.011,192.168.10.12,12,12,12,4,3,1,4,3,1,21,10,11,2,2,2,56.0,62,54,3.464102,22.0,28,20,3.464102,42.0,48,40,3.464102,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,9,0,0,9,0,0,20.0,20,20,0.0,0.0,0,0,0.0,0,0,0,0.0,700.690595,3005.574703,0.515223,1141.434616,11,0.0,0,2.181818,8,0,3.562894,1,700.690595,12
1785344459.011,192.168.10.30,2,2,2,2,1,1,2,1,1,3,1,2,1,1,1,52.0,52,52,0.0,18.0,18,18,0.0,38.0,38,38,0.0,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,5380.386114,5380.386114,5380.386114,0.0,1,0.0,0,0.0,0,0,0.0,1,5380.386114,2
1785344459.011,192.168.10.11,18,18,18,3,2,1,3,2,1,19,9,10,1,1,1,64.0,88,54,10.994948,30.0,54,20,10.994948,50.0,74,40,10.994948,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,16,2,2,8,2,0,17.222222,24,2,5.883645,7360.888889,64240,0,20111.194917,1460.0,1460,1460,0.0,294.428573,4575.595617,0.537395,1074.713298,17,0.0,0,27.411765,34,8,8.561603,1,294.428573,18
1785344459.011,192.168.10.20,27,27,27,4,3,1,4,3,1,32,8,24,1,1,1,73.111111,74,66,2.514157,39.111111,40,32,2.514157,59.111111,60,52,2.514157,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,3,1,0,0,24,0,3.592593,17,2,4.507272,57158.0,64240,502,20030.920897,1460.0,1460,1460,0.0,93.982797,2423.955679,0.490904,465.994686,26,0.0,0,2.153846,8,0,3.548481,1,93.982797,27
1785344459.011,192.168.10.22,1,1,1,2,1,1,2,1,1,2,1,1,1,1,1,74.0,74,74,0.0,40.0,40,40,0.0,60.0,60,60,0.0,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,0,0,0,0,1,0,2.0,2,2,0.0,64240.0,64240,64240,0.0,1460.0,1460,1460,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,0.0,1
1785344469.105,192.168.10.21,1041,1041,1041,2,1,1,2,1,1,11,1,10,1,1,1,554.0,554,554,0.0,520.0,520,520,0.0,540.0,540,540,0.0,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,8.777771,969.194889,0.252962,89.021759,1040,0.0,0,0.0,0,0,0.0,1,8.777771,1041
1785344469.105,192.168.10.50,36,36,36,8,7,1,8,7,1,22,13,9,2,2,2,210.222222,582,54,230.813911,176.222222,548,20,230.813911,196.222222,568,40,230.813911,20.0,20,20,0.0,64.0,64,64,0.0,1.055556,2,0,0.998456,19,3,0,10,3,0,18.578947,20,16,1.599861,10449.263158,65160,0,23691.524593,1460.0,1460,1460,0.0,259.094688,1012.297153,0.411987,306.389857,35,0.0,0,439.714286,528,20,188.690612,2,259.094688,36
1785344469.105,192.168.10.22,2,2,2,2,1,1,2,1,1,3,1,2,1,1,1,74.0,74,74,0.0,40.0,40,40,0.0,60.0,60,60,0.0,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,0,0,0,0,2,0,2.0,2,2,0.0,64240.0,64240,64240,0.0,1460.0,1460,1460,0.0,8001.11866,8001.11866,8001.11866,0.0,1,0.0,0,0.0,0,0,0.0,1,8001.11866,2
1785344469.105,192.168.10.30,2,2,2,2,1,1,2,1,1,3,1,2,1,1,1,52.0,52,52,0.0,18.0,18,18,0.0,38.0,38,38,0.0,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,5347.173214,5347.173214,5347.173214,0.0,1,0.0,0,0.0,0,0,0.0,1,5347.173214,2
1785344469.105,192.168.10.31,4,4,4,3,2,1,3,2,1,7,3,4,2,2,2,63.0,74,52,11.0,29.0,40,18,11.0,49.0,60,38,11.0,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,0,0,0,0,2,0,2.0,2,2,0.0,64240.0,64240,64240,0.0,1460.0,1460,1460,0.0,1737.029553,5200.187922,5.144358,2448.82278,3,0.0,0,22.0,22,22,0.0,1,1737.029553,4
1785344469.105,192.168.10.12,11,11,11,3,2,1,3,2,1,20,9,11,2,2,2,56.181818,62,54,3.562894,22.181818,28,20,3.562894,42.181818,48,40,3.562894,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,8,0,0,8,0,0,20.0,20,20,0.0,0.0,0,0,0.0,0,0,0,0.0,601.151681,3006.942987,0.876665,1185.379664,10,0.0,0,8.0,8,8,0.0,1,601.151681,11
1785344469.105,192.168.10.11,19,19,19,4,3,1,4,3,1,20,10,10,1,1,1,63.473684,88,54,10.932176,29.473684,54,20,10.932176,49.473684,74,40,10.932176,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,17,2,2,9,2,0,17.368421,24,2,5.760213,6973.473684,64240,0,19643.68636,1460.0,1460,1460,0.0,280.977276,2854.033232,0.838041,792.168569,18,0.0,0,27.777778,34,8,8.456132,1,280.977276,19
1785344469.105,192.168.10.40,4,4,4,2,1,1,2,1,1,5,1,4,1,1,1,66.0,66,66,0.0,32.0,32,32,0.0,52.0,52,52,0.0,20.0,20,20,0.0,56.5,59,54,2.061553,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,2390.431007,2475.692272,2293.862343,74.661118,3,0.0,0,0.0,0,0,0.0,1,2390.431007,4
1785344469.105,192.168.10.20,27,27,27,4,3,1,4,3,1,32,8,24,1,1,1,73.111111,74,66,2.514157,39.111111,40,32,2.514157,59.111111,60,52,2.514157,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,3,1,0,0,24,0,3.592593,17,2,4.507272,57158.0,64240,502,20030.920897,1460.0,1460,1460,0.0,94.113506,2419.334173,0.430346,465.044405,26,0.0,0,2.153846,8,0,3.548481,1,94.113506,27
1785344479.194,192.168.10.21,1043,1043,1043,2,1,1,2,1,1,11,1,10,1,1,1,554.0,554,554,0.0,520.0,520,520,0.0,540.0,540,540,0.0,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,8.755492,975.714445,0.197172,89.597434,1042,0.0,0,0.0,0,0,0.0,1,8.755492,1043
1785344479.194,192.168.10.50,34,34,34,8,7,1,8,7,1,20,11,9,2,2,2,220.088235,582,54,233.873818,186.088235,548,20,233.873818,206.088235,568,40,233.873818,20.0,20,20,0.0,64.0,64,64,0.0,0.941176,2,0,0.998268,16,3,0,8,3,0,18.5625,20,16,1.539836,12376.625,65160,0,25357.296388,1460.0,1460,1460,0.0,287.120053,1017.035484,0.536442,356.225542,33,0.0,0,505.515152,528,36,83.599377,2,287.120053,34
1785344479.194,192.168.10.12,13,13,13,4,3,1,4,3,1,22,10,12,2,2,2,56.461538,62,54,3.692308,22.461538,28,20,3.692308,42.461538,48,40,3.692308,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,9,0,0,9,0,0,20.0,20,20,0.0,0.0,0,0,0.0,0,0,0,0.0,751.40971,3005.685329,0.635624,1078.756442,12,0.0,0,8.0,8,8,0.0,1,751.40971,13
1785344479.194,192.168.10.30,2,2,2,2,1,1,2,1,1,3,1,2,1,1,1,52.0,52,52,0.0,18.0,18,18,0.0,38.0,38,38,0.0,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,4785.444736,4785.444736,4785.444736,0.0,1,0.0,0,0.0,0,0,0.0,1,4785.444736,2
1785344479.194,192.168.10.11,18,18,18,3,2,1,3,2,1,19,9,10,1,1,1,64.0,88,54,10.994948,30.0,54,20,10.994948,50.0,74,40,10.994948,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,16,2,2,8,2,0,17.222222,24,2,5.883645,7360.888889,64240,0,20111.194917,1460.0,1460,1460,0.0,311.47271,4998.486042,0.865698,1173.567341,17,0.0,0,25.529412,34,8,8.015556,1,311.47271,18
1785344479.194,192.168.10.31,3,3,3,3,2,1,3,2,1,5,2,3,2,2,2,59.0,74,51,10.614456,25.0,40,17,10.614456,45.0,60,37,10.614456,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,0,0,0,0,1,0,2.0,2,2,0.0,64240.0,64240,64240,0.0,1460.0,1460,1460,0.0,2251.274825,4499.836922,2.712727,2248.562098,2,0.0,0,22.5,23,22,0.5,1,2251.274825,3
1785344479.194,192.168.10.40,3,3,3,2,1,1,2,1,1,4,1,3,1,1,1,66.0,66,66,0.0,32.0,32,32,0.0,52.0,52,52,0.0,20.0,20,20,0.0,57.333333,59,55,1.699673,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,2928.534865,3449.457407,2407.612324,520.922541,2,0.0,0,0.0,0,0,0.0,1,2928.534865,3
1785344479.194,192.168.10.22,1,1,1,2,1,1,2,1,1,2,1,1,1,1,1,74.0,74,74,0.0,40.0,40,40,0.0,60.0,60,60,0.0,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,0,0,0,0,1,0,2.0,2,2,0.0,64240.0,64240,64240,0.0,1460.0,1460,1460,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,0.0,1
1785344479.194,192.168.10.20,27,27,27,4,3,1,4,3,1,32,8,24,1,1,1,73.111111,74,66,2.514157,39.111111,40,32,2.514157,59.111111,60,52,2.514157,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,3,1,0,0,24,0,3.592593,17,2,4.507272,57158.0,64240,502,20030.920897,1460.0,1460,1460,0.0,93.813484,2413.295984,0.474215,463.896639,26,0.0,0,2.153846,8,0,3.548481,1,93.813484,27
1785344489.285,192.168.10.21,1046,1046,1046,2,1,1,2,1,1,11,1,10,1,1,1,554.0,554,554,0.0,520.0,520,520,0.0,540.0,540,540,0.0,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,8.719323,971.265554,0.185728,89.100379,1045,0.0,0,0.0,0,0,0.0,1,8.719323,1046
1785344489.285,192.168.10.50,25,25,25,7,6,1,7,6,1,7,4,3,2,2,2,277.2,582,54,249.026264,243.2,548,20,249.026264,263.2,568,40,249.026264,20.0,20,20,0.0,64.0,64,64,0.0,0.64,2,0,0.932952,8,2,0,2,2,0,17.75,20,16,1.47902,16544.5,65160,0,28068.941203,1460.0,1460,1460,0.0,377.887885,1009.872675,0.364304,317.274273,24,0.0,0,501.666667,528,0,104.791327,2,377.887885,25
1785344489.285,192.168.10.40,4,4,4,2,1,1,2,1,1,5,1,4,1,1,1,66.0,66,66,0.0,32.0,32,32,0.0,52.0,52,52,0.0,20.0,20,20,0.0,54.0,59,50,4.062019,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,2332.006216,2754.204512,1635.219812,496.373959,3,0.0,0,0.0,0,0,0.0,1,2332.006216,4
1785344489.285,192.168.10.11,19,19,19,4,3,1,4,3,1,20,10,10,1,1,1,63.473684,88,54,10.932176,29.473684,54,20,10.932176,49.473684,74,40,10.932176,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,17,2,2,9,2,0,17.368421,24,2,5.760213,6973.473684,64240,0,19643.68636,1460.0,1460,1460,0.0,428.035948,4999.78447,0.31209,1204.355236,18,0.0,0,24.777778,34,8,8.383552,1,428.035948,19
1785344489.285,192.168.10.30,2,2,2,2,1,1,2,1,1,3,1,2,1,1,1,52.0,52,52,0.0,18.0,18,18,0.0,38.0,38,38,0.0,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,4875.339746,4875.339746,4875.339746,0.0,1,0.0,0,0.0,0,0,0.0,1,4875.339746,2
1785344489.285,192.168.10.31,4,4,4,3,2,1,3,2,1,6,2,4,2,2,2,63.0,74,52,11.0,29.0,40,18,11.0,49.0,60,38,11.0,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,0,0,0,0,2,0,2.0,2,2,0.0,64240.0,64240,64240,0.0,1460.0,1460,1460,0.0,1830.565453,5488.125563,1.245499,2586.285594,3,0.0,0,22.0,22,22,0.0,1,1830.565453,4
1785344489.285,192.168.10.12,11,11,11,3,2,1,3,2,1,20,9,11,2,2,2,56.181818,62,54,3.562894,22.181818,28,20,3.562894,42.181818,48,40,3.562894,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,8,0,0,8,0,0,20.0,20,20,0.0,0.0,0,0,0.0,0,0,0,0.0,676.965952,3002.837658,0.308514,1184.38298,10,0.0,0,6.4,8,0,3.2,1,676.965952,11
1785344489.285,192.168.10.22,1,1,1,2,1,1,2,1,1,2,1,1,1,1,1,74.0,74,74,0.0,40.0,40,40,0.0,60.0,60,60,0.0,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,0,0,0,0,1,0,2.0,2,2,0.0,64240.0,64240,64240,0.0,1460.0,1460,1460,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,0.0,1
1785344489.285,192.168.10.20,16,16,16,3,2,1,3,2,1,24,8,16,1,1,1,74.0,74,74,0.0,40.0,40,40,0.0,60.0,60,60,0.0,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,0,0,0,0,16,0,2.0,2,2,0.0,64240.0,64240,64240,0.0,1460.0,1460,1460,0.0,0.332721,0.438929,0.308752,0.032285,15,0.0,0,0.0,0,0,0.0,1,0.332721,16
1785344499.367,192.168.10.21,1044,1044,1044,2,1,1,2,1,1,11,1,10,1,1,1,554.0,554,554,0.0,520.0,520,520,0.0,540.0,540,540,0.0,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,8.745349,978.990793,0.192404,89.567068,1043,0.0,0,0.0,0,0,0.0,1,8.745349,1044
1785344499.367,192.168.10.50,34,34,34,8,7,1,8,7,1,20,11,9,2,2,2,234.588235,582,54,240.485063,200.588235,548,20,240.485063,220.588235,568,40,240.485063,20.0,20,20,0.0,64.0,64,64,0.0,0.941176,2,0,0.998268,16,3,0,8,3,0,18.5625,20,16,1.539836,12376.625,65160,0,25357.296388,1460.0,1460,1460,0.0,275.090116,1013.007164,0.45681,346.509521,33,0.0,0,430.545455,528,0,192.805302,2,275.090116,34
1785344499.367,192.168.10.40,4,4,4,2,1,1,2,1,1,5,1,4,1,1,1,66.0,66,66,0.0,32.0,32,32,0.0,52.0,52,52,0.0,20.0,20,20,0.0,56.75,60,51,3.49106,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,2706.023375,3142.627001,1857.960463,599.758889,3,0.0,0,0.0,0,0,0.0,1,2706.023375,4
1785344499.367,192.168.10.30,2,2,2,2,1,1,2,1,1,3,1,2,1,1,1,52.0,52,52,0.0,18.0,18,18,0.0,38.0,38,38,0.0,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,5172.001362,5172.001362,5172.001362,0.0,1,0.0,0,0.0,0,0,0.0,1,5172.001362,2
1785344499.367,192.168.10.12,4,4,4,3,2,1,3,2,1,6,2,4,2,2,2,60.0,62,54,3.464102,26.0,28,20,3.464102,46.0,48,40,3.464102,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,1,0,0,1,0,0,20.0,20,20,0.0,0.0,0,0,0.0,0,0,0,0.0,2002.387842,3005.114794,1043.965101,801.248683,3,0.0,0,8.0,8,8,0.0,1,2002.387842,4
1785344499.367,192.168.10.11,10,10,10,2,1,1,2,1,1,3,1,2,1,1,1,72.0,88,66,8.579044,38.0,54,32,8.579044,58.0,74,52,8.579044,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,8,2,2,0,2,0,15.0,24,2,7.155418,13249.6,64240,502,25495.2,1460.0,1460,1460,0.0,556.436353,4998.19684,0.725031,1570.399525,9,0.0,0,20.444444,22,8,4.399776,1,556.436353,10
1785344499.367,192.168.10.20,11,11,11,2,1,1,2,1,1,16,8,8,1,1,1,71.818182,74,66,3.562894,37.818182,40,32,3.562894,57.818182,60,52,3.562894,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,3,1,0,0,8,0,5.909091,17,2,6.388264,46856.909091,64240,502,28386.468586,1460.0,1460,1460,0.0,1.371455,2.616644,0.495195,0.629983,10,0.0,0,5.6,8,0,3.666061,1,1.371455,11
1785344499.367,192.168.10.22,1,1,1,2,1,1,2,1,1,2,1,1,1,1,1,74.0,74,74,0.0,40.0,40,40,0.0,60.0,60,60,0.0,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,0,0,0,0,1,0,2.0,2,2,0.0,64240.0,64240,64240,0.0,1460.0,1460,1460,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,0.0,1
1785344499.367,192.168.10.31,3,3,3,3,2,1,3,2,1,5,2,3,2,2,2,59.333333,74,52,10.370899,25.333333,40,18,10.370899,45.333333,60,38,10.370899,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,0,0,0,0,1,0,2.0,2,2,0.0,64240.0,64240,64240,0.0,1460.0,1460,1460,0.0,2263.381481,4524.008274,2.754688,2260.626793,2,0.0,0,22.0,22,22,0.0,1,2263.381481,3
1785344509.457,192.168.10.21,1046,1046,1046,2,1,1,2,1,1,11,1,10,1,1,1,554.0,554,554,0.0,520.0,520,520,0.0,540.0,540,540,0.0,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,8.748307,978.243589,0.202894,89.476898,1045,0.0,0,0.0,0,0,0.0,1,8.748307,1046
1785344509.457,192.168.10.50,36,36,36,8,7,1,8,7,1,22,13,9,2,2,2,210.888889,582,54,230.430729,176.888889,548,20,230.430729,196.888889,568,40,230.430729,20.0,20,20,0.0,64.0,64,64,0.0,1.0,2,0,1.0,18,3,0,10,3,0,18.722222,20,16,1.520437,11001.444444,65160,0,24221.43356,1460.0,1460,1460,0.0,264.371429,1013.202429,0.520945,347.573331,35,0.0,0,513.257143,528,36,81.896221,2,264.371429,36
1785344509.457,192.168.10.22,2,2,2,2,1,1,2,1,1,3,1,2,1,1,1,74.0,74,74,0.0,40.0,40,40,0.0,60.0,60,60,0.0,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,0,0,0,0,2,0,2.0,2,2,0.0,64240.0,64240,64240,0.0,1460.0,1460,1460,0.0,8002.16341,8002.16341,8002.16341,0.0,1,0.0,0,0.0,0,0,0.0,1,8002.16341,2
1785344509.457,192.168.10.12,12,12,12,3,2,1,3,2,1,21,9,12,2,2,2,56.666667,62,54,3.771236,22.666667,28,20,3.771236,42.666667,48,40,3.771236,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,8,0,0,8,0,0,20.0,20,20,0.0,0.0,0,0,0.0,0,0,0,0.0,819.735549,3005.455732,0.339746,1182.069256,11,0.0,0,8.0,8,8,0.0,1,819.735549,12
1785344509.457,192.168.10.40,4,4,4,2,1,1,2,1,1,5,1,4,1,1,1,66.0,66,66,0.0,32.0,32,32,0.0,52.0,52,52,0.0,20.0,20,20,0.0,56.25,59,54,1.920286,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,2734.320799,3061.5592,2101.80521,447.345915,3,0.0,0,0.0,0,0,0.0,1,2734.320799,4
1785344509.457,192.168.10.30,2,2,2,2,1,1,2,1,1,3,1,2,1,1,1,52.0,52,52,0.0,18.0,18,18,0.0,38.0,38,38,0.0,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,5076.720238,5076.720238,5076.720238,0.0,1,0.0,0,0.0,0,0,0.0,1,5076.720238,2
1785344509.457,192.168.10.11,19,19,19,4,3,1,4,3,1,21,10,11,1,1,1,63.473684,88,54,10.932176,29.473684,54,20,10.932176,49.473684,74,40,10.932176,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,17,2,2,9,2,0,17.368421,24,2,5.760213,6973.473684,64240,0,19643.68636,1460.0,1460,1460,0.0,332.937598,4863.563776,0.471354,1121.773791,18,0.0,0,27.777778,34,8,8.456132,1,332.937598,19
1785344509.457,192.168.10.20,27,27,27,4,3,1,4,3,1,32,8,24,1,1,1,73.111111,74,66,2.514157,39.111111,40,32,2.514157,59.111111,60,52,2.514157,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,3,1,0,0,24,0,3.592593,17,2,4.507272,57158.0,64240,502,20030.920897,1460.0,1460,1460,0.0,94.051517,2421.830416,0.344515,465.555915,26,0.0,0,2.153846,8,0,3.548481,1,94.051517,27
1785344509.457,192.168.10.31,4,4,4,3,2,1,3,2,1,7,3,4,2,2,2,63.0,74,52,11.0,29.0,40,18,11.0,49.0,60,38,11.0,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,0,0,0,0,2,0,2.0,2,2,0.0,64240.0,64240,64240,0.0,1460.0,1460,1460,0.0,1719.697237,5153.862238,1.289368,2428.321601,3,0.0,0,22.0,22,22,0.0,1,1719.697237,4
1785344519.559,192.168.10.21,1044,1044,1044,2,1,1,2,1,1,11,1,10,1,1,1,554.0,554,554,0.0,520.0,520,520,0.0,540.0,540,540,0.0,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,8.75506,971.191883,0.20957,89.015598,1043,0.0,0,0.0,0,0,0.0,1,8.75506,1044
